301	0.59598184 -0.026869837 0.32055292 0.79220915 -0.29216826 -0.6137115 0.25142306 0.5147558 0.62601095 -0.535479 -0.0531936 0.3423122 0.44766304 -0.5743962 0.51217854 0.3107742 -0.50745076 0.1574202 -0.18782155 0.339509 -0.028584078 0.52486914 0.6418847 -0.24085313 -0.3181951 -0.424048 -0.39754355 -0.25476563 -0.2851383 0.6590622 0.36463517 0.7068154 -0.6852304 -0.1824609 0.30072826 0.11501409 -0.87979865 -0.2389688 0.4957124 0.60573417 0.2830456 -0.40079352 0.5212157 0.5798678 -0.7355947 -0.004611898 0.8555465 -0.18801366 0.3715269 0.7126116 0.20383278 0.97957647 -0.5213834 -0.34679925 0.2833814 -0.08976346 0.5029012 0.635819 -0.37124395 0.3338831 -0.71678066 0.3273024 0.7737436 0.24484554
307	0.90927684 -0.02032363 0.46518016 0.6975398 -0.51372945 -0.62532234 0.3294391 0.5120864 0.61347675 -0.2671264 0.5013641 0.24858563 0.4007971 -0.7345053 0.5755763 0.338746 -0.28064865 0.047156233 -0.17711756 0.41361165 -0.35282934 0.84070504 0.71486115 -0.30542415 -0.47063106 -0.6707909 -0.14295897 -0.616982 -0.3815957 0.5284282 0.37726516 0.6183865 -0.48687145 -0.3558298 -0.18929744 0.39518383 -0.34107706 -0.13062385 0.2878229 0.3543384 -0.04263998 -0.6151305 0.3309656 0.7269098 -0.5552757 -0.25553453 0.45425218 0.25347915 0.08386931 0.6143627 0.27112925 0.51181793 -0.13796178 -0.35716096 0.50729805 -0.3859712 0.64855194 0.53892004 -0.47040018 0.13371389 -0.41363204 0.43780822 0.5090848 0.19712408
275	0.1746692 0.30441833 -0.3660398 0.51251584 -0.15081757 -0.7308008 0.25003162 0.45026436 0.45337778 -0.4308491 0.6404121 0.770919 0.0738681 -0.22468804 -0.3700011 -0.14776456 -0.7186839 -0.22242619 -0.059927605 0.509568 -0.391797 0.092879735 -0.13661051 -0.06892156 0.00010216236 -0.3485779 -0.68792117 0.10398557 -0.42165995 0.7135012 0.3740612 0.06995707 0.0018527061 -0.34995505 0.7519584 0.40804923 -1.0674944 -0.318975 0.5614531 0.6696378 0.27349383 0.35300374 0.3985471 -0.24772808 -0.53263927 -0.018359642 0.75953865 -0.30276608 0.6230047 0.1238247 0.62152135 0.3244269 -0.5220097 -0.39158744 0.16053173 -0.14701849 -0.34340763 0.4028342 0.34846556 0.6949562 -0.6941596 0.6238044 0.5390066 0.7996731
1	0.2602034 -0.19844747 -0.6873695 0.96129286 -0.47369432 -0.73349977 0.28690106 0.11045931 0.35014156 -0.39020544 0.39709267 0.93954206 0.28583264 -0.73793566 -0.55222666 0.22843562 -0.26921257 -0.28287742 -0.3120745 0.69256335 -0.22321789 0.5162684 -0.5633529 0.09258608 -0.68750054 -0.30334306 -0.3090929 -0.6105979 -0.7574763 0.84442985 0.57562786 0.25707704 -0.5145521 -0.39102173 0.98019385 0.31619668 -0.53537285 -0.68748313 0.33971593 0.2917925 0.37127814 0.6996198 0.4956609 -0.5972295 -0.68808866 -0.13273898 0.83165 -0.15260771 0.3442846 0.18170318 0.3840483 0.20824495 -0.25694007 -0.3813724 0.2762974 -0.43129736 -0.7121769 0.114638716 0.48131466 0.49131984 -0.32725638 0.2639694 0.2241362 0.88396806
280	0.18353878 0.82554424 -0.21843454 0.42258942 -0.12811148 -0.6122497 -0.1473932 1.0361782 0.06875153 0.4887225 0.20720205 0.75838614 -0.10967855 -0.33083984 -0.3355505 0.0442438 -0.04613827 0.06971091 0.023475163 0.21149483 0.1441727 0.14565025 -0.43897754 0.46238294 0.19140853 -0.39114553 -0.5398379 -0.5063928 -0.39876515 0.6889988 0.12370344 -0.039258786 -0.13502343 0.12902904 0.11934502 -0.12572691 -0.2811343 -0.15078339 0.42687094 0.56058323 0.13521627 0.42255628 0.42258185 -0.23018833 -0.36766347 0.04099333 0.4687901 -0.18788475 0.4675132 0.33047664 0.14421931 0.038582075 -0.33830363 0.12112862 -0.08187824 -0.060946397 -0.3736257 0.50690424 0.4121685 -0.10308599 -0.6404123 0.1888618 0.16533384 0.52059
274	0.26694223 0.44940403 -0.4161048 0.47983974 -0.5490863 -0.5641904 0.07213201 0.846729 0.33447975 0.21841982 0.20208448 0.80817187 0.022376027 -0.37341672 -0.5805646 0.11484623 -0.09896016 -0.17365606 -0.16817093 0.20947689 0.21129605 0.14535749 -0.47307795 0.083275564 -0.18966657 -0.3707412 -0.5083661 -0.17091759 -0.44027743 0.7654033 0.32767323 0.20404573 -0.42440602 0.3350435 0.34070814 0.07523809 -0.6838097 -0.3873678 0.34995112 0.3789509 0.36855653 0.51438606 0.16842985 -0.3469934 -0.5172025 0.18728875 0.7196056 -0.4369496 0.4187576 0.52827597 0.22170372 0.19177791 -0.46992588 -0.12493097 -0.1279601 -0.43760094 -0.5660825 0.6028194 0.35853708 0.11819206 -0.73794943 0.22311173 -0.086365975 0.757519
257	0.54487884 -0.14035186 -0.23470697 0.6067026 -0.12177208 -0.8457273 0.38935077 0.0768584 0.53342026 -0.22507593 0.29950407 0.8169237 0.29481423 -0.62313485 -0.3473631 0.30678824 -0.36345595 -0.22514269 -0.18199927 0.50083995 -0.73537755 0.214353 -0.1859563 -0.29537305 -0.8974694 -0.3416456 -0.30378187 -0.50303346 -0.69316304 0.845623 0.7352202 0.61935997 -0.6833152 -0.025732644 0.7331163 0.04545503 -0.7893719 -0.5976553 0.49953276 0.10357077 0.056545265 0.37386313 0.26078436 -0.22934303 -0.34432757 -0.009618383 0.5728165 -0.776723 0.11181569 -0.026646078 0.10502117 0.3710716 -0.22965644 -0.48772624 0.313198 -0.724277 -0.40243298 0.57188344 0.12887722 0.1382997 -0.32189047 0.09414525 0.06386575 0.71609145
287	0.08087077 0.015852073 -0.15623736 0.5344672 -0.039242946 -0.86303055 0.046368282 0.40465817 -0.008240968 -0.18186668 0.17806815 0.5572141 -0.29458702 -0.22522867 -0.14465135 0.1568358 -0.42902866 -0.038015135 0.2526598 -0.169426 -0.08157675 0.46054715 -0.10960732 0.5117498 0.0061425865 -0.10594167 -0.840728 0.04933399 -0.35168928 0.62574023 0.17761335 0.39419684 -0.13707577 -0.06381722 0.24883583 0.18799077 -0.22555545 -0.083371565 0.10550457 0.9091568 0.022864811 0.29906955 0.5311469 -0.0027476847 -0.11986172 -0.050791476 0.61068654 -0.13067244 0.24699804 0.49679935 0.020745497 0.5430118 -0.71031713 0.06299649 0.1808416 0.16982576 -0.23288284 0.19403023 0.088364676 0.27290896 -0.5591443 0.31272373 0.7784137 0.62890935
291	0.46044117 -0.2087614 -0.2541687 0.29328847 -0.23296137 -0.7340761 0.124665976 -0.0054721013 0.31707466 0.4057369 0.2065306 0.7172209 0.017563056 -0.6630008 -0.23178586 0.19523033 -0.3655702 -0.1833532 0.024081118 0.6458441 -0.5481524 0.34451717 -0.32069346 -0.086019665 -0.07480374 -0.19143379 -0.25928545 -0.6060037 -0.7401005 0.7881196 0.5213763 -0.12544468 -0.31377512 -0.0010704584 -0.12648802 0.059764683 -0.3578478 -0.5889648 0.40904784 0.32648948 0.03127104 0.4117604 0.440729 -0.29477522 -0.37226138 0.0967425 0.3564222 0.47157812 0.09650514 0.058027737 0.28177786 0.018461838 0.14998358 -0.022037894 0.34768412 0.058884326 -0.37935156 0.4903164 0.31851456 0.0014486462 -0.37130848 0.259785 0.41766644 0.6928946
314	0.028674614 0.25310355 0.37797326 0.52028835 0.22714879 -0.5729759 -0.057952486 0.20233312 -0.26525617 0.018841421 0.16756168 0.31977507 0.014731638 -0.14833656 0.47705868 -0.19156055 0.08224032 0.28495777 0.35746145 -0.16931993 0.41730154 0.31716183 0.55052453 0.37859258 -0.20767903 -0.07460274 -0.25432646 0.27770197 0.08675119 0.24735829 -0.08830939 0.28079912 0.29708976 -0.39203048 0.14746095 0.04702778 -0.2704426 0.10573657 -0.20638642 0.39223042 -0.05144304 -0.5300215 0.50481415 0.591948 0.19885041 -0.23891385 0.28280774 -0.022514157 -0.17971562 -0.017243173 -0.3015404 0.055101708 0.4225885 -0.25770032 -0.50416845 -0.24239622 0.467585 0.17215233 -0.56322783 0.508969 -0.1287418 -0.15223353 0.24641964 0.38682956
313	0.84585536 0.2800909 0.18659492 1.1162 -0.7624648 -0.5145918 0.5643569 1.0056661 0.58336365 -0.7443093 0.31534243 0.29097307 0.47977903 -0.8166463 0.3528778 0.6216573 -0.21841916 0.14310041 -0.41872486 0.59699404 -0.28118628 0.62816674 0.55735373 -0.25020468 -0.7429027 -0.740388 -0.121312365 -0.5661043 -0.40534765 0.63520736 0.52019286 0.7444095 -0.8264661 -0.50552917 0.08436704 0.63517356 -0.57107604 -0.20174685 0.349819 0.5231742 0.26116034 -0.46395636 -0.36545283 0.5310075 -0.9611925 -0.23500133 0.54752123 -0.141152 -0.066329435 0.7443952 0.036100827 0.44130972 -0.8485365 -0.5538233 0.49955302 -0.69350535 0.43622857 0.20510177 -0.53703713 0.117155775 -0.6187522 0.5008932 0.85261464 0.24845509
304	0.32696024 -0.37302288 0.16495666 0.6875516 -0.20826887 -0.45817077 0.15149868 0.6021037 0.43246502 -0.27005994 0.135744 0.4867169 0.43229246 -0.4279077 0.43194526 0.37317953 -0.15870303 -0.30144882 -0.13332257 0.19309852 -0.34952363 0.02726195 0.5832784 -0.2100192 -0.54193306 -0.4510568 -0.08580278 -0.20960766 -0.46730486 0.46577522 0.43136972 0.27453503 -0.4694385 -0.13853434 0.8149475 0.48582175 -1.319224 -0.13570222 0.11387432 0.314029 0.29055837 -0.5009445 0.77338064 0.5574016 -0.71915275 -0.4481652 0.91614425 0.10719319 1.0101867 0.30287313 0.36165446 0.31296468 -0.1898224 -0.49451384 0.2852419 -0.35097322 0.36666465 0.46165696 -0.35856748 0.5152676 -0.30502707 -0.09019454 0.42438307 0.46559137
13	0.1689871 -0.09326537 -0.34036407 0.47974065 -0.3657546 -0.6542621 -0.18628325 -0.07632136 0.34479678 -0.22879778 0.26288205 0.6761635 -0.0050101355 -0.24716125 -0.29950076 0.36654776 -0.39386386 -0.5855026 -0.15072516 0.13186462 -0.105091326 0.64288527 -0.296488 0.2286861 -0.17985854 -0.35135275 -0.7288003 0.0480105 -0.4490638 0.8878029 0.09299246 0.59819096 -0.47044832 -0.38489032 0.51094556 0.0953293 -0.10758882 -0.2894554 0.31878722 0.6988992 0.17433521 0.4557618 0.118242174 -0.39398053 -0.13501908 0.20021637 0.67350227 -0.06335889 -0.04144977 0.3865769 0.28189006 0.631329 -0.6424948 -0.26450533 0.16847733 0.13355993 -0.3937873 0.4221958 0.41949973 -0.046245407 -0.43308288 0.36800584 0.73174214 0.67658854
312	0.54275364 0.38100022 0.44544277 0.5844223 -0.42929804 -0.46160218 0.14725935 0.71424454 0.32939747 -0.39752167 0.18443382 0.021084286 0.047361366 -0.2969436 0.59218 0.4251736 -0.35938147 0.011598924 0.025036424 0.4303502 -0.2971145 0.23459564 0.5801654 0.0795383 -0.3058393 -0.5383801 -0.4335259 -0.2663198 -0.078736946 0.38973483 0.067291915 0.33047265 -0.5709713 -0.13072927 0.1753408 0.27128914 -0.36237913 0.04888145 0.17433292 0.3452481 0.044102617 -0.57829756 -0.18441144 0.6536013 -0.43684846 -0.13699353 0.6489384 -0.5410144 -0.06883913 0.6571176 -0.04938267 0.41440582 -0.8861017 0.27310994 0.804136 0.13648213 0.48965898 0.2591417 -0.52211505 -0.17920084 -0.42746988 0.3164627 0.6739477 0.1648325
305	0.43773812 -0.66460586 0.4588532 0.43582726 -0.26184148 -0.3294258 -0.16939017 0.09881991 0.6790173 -0.5843658 0.27189633 0.025791258 0.23605725 -0.102903396 0.7595231 0.5285837 -0.3858458 -0.430124 -0.14245346 -0.10476308 -0.5700162 -0.2721297 0.75946206 0.005610034 -0.11493391 -0.91087997 -0.2561567 -0.042576514 -0.16593784 0.17447868 0.012694918 0.55168164 -0.5236739 -0.23168685 0.11149174 0.4368831 -0.6589843 -0.048751414 0.3268776 0.5238726 0.10351147 -0.6870682 0.08195982 0.74538237 -0.46604285 -0.40775216 0.38916984 -0.037065852 -0.20655964 0.6005964 0.38863337 0.51448524 -0.7647853 0.023977913 0.7854822 0.35843617 0.7351598 0.5176857 -0.1958354 0.21692395 -0.7876664 0.27372634 0.6266586 0.17431322
297	0.26641756 0.27618626 0.05294598 0.24793227 0.11759724 -0.78022164 -0.13622896 0.11686774 -0.038271412 -0.2538943 0.42006534 0.51120895 0.1388284 0.097464785 0.19201379 0.17635964 -0.52085805 -0.6335083 0.2729235 0.012046371 -0.62046385 0.38999936 0.32211614 -0.13821225 -0.3124929 -0.37851566 -0.7637061 0.031832103 -0.19139123 0.4981512 -0.17669626 0.22833346 -0.05590619 -0.25840187 0.6610245 0.21899703 -0.24171132 -0.2940279 0.42160672 0.39493608 -0.1521238 -0.08518749 0.13665228 0.23059154 0.028015811 0.29716957 0.53266406 -0.32073182 -0.15394467 0.05814269 0.3962248 0.2282171 -0.29884955 -0.3464083 0.3119247 0.08388972 0.21599312 0.3907182 -0.10736367 -0.05991698 -0.54495335 0.15273547 0.33924866 0.40424734
299	0.19433692 -0.47908157 0.66392446 0.32584083 -0.4202539 -0.4306373 0.67417026 -0.037004255 0.33822542 0.015636839 0.518181 0.18151084 0.30418158 -0.7462563 0.59801 0.45622697 -0.18461488 0.58635575 -0.35209352 0.37439817 -0.66882545 0.3718444 0.6867407 -0.36630225 -0.16543622 0.115807615 -0.025289092 -0.57592446 -0.40911892 0.2772355 0.56255555 0.21342984 -0.33541706 -0.050137267 -0.08554596 -0.06455651 0.123021334 -0.21578792 0.295676 0.4508004 0.37196833 -0.5162662 0.38466877 0.70528954 -0.27849394 0.20868897 0.09734563 -0.04901751 0.20390454 0.25383055 0.56672406 0.588165 -0.07987155 -0.15484598 0.19173612 0.22505826 0.6727566 0.11901892 -0.48953673 0.36790612 -0.08954979 0.54120755 0.360619 0.099809796
285	0.12479793 0.19649546 -0.29563266 0.22703134 -0.15491603 -0.82256234 -0.16018474 0.08586843 0.21374938 -0.5728236 0.5310102 0.6223364 -0.057244472 0.17397332 -0.0313685 0.17889044 -0.5510462 -0.56627154 0.0033769459 -0.051472083 -0.4764698 0.42691982 0.13525935 0.13354082 -0.24684316 -0.28913528 -0.9712504 0.25914973 -0.31757444 0.45719033 -0.26103875 0.46348053 -0.1556081 -0.58519506 0.5470177 0.35638303 -0.25619718 -0.17166851 0.17367561 0.81029177 -0.284894 0.15607634 0.3869199 -0.03384307 0.10147883 -0.10195322 0.6086241 -0.07656652 0.19906433 0.26797426 0.3509435 0.550287 -0.7115573 -0.19993389 0.6686481 -0.06207353 -0.18497454 0.15549138 0.23340458 0.054362744 -0.63134336 0.6489907 0.8278298 0.7064393
294	0.649583 -0.3251487 0.14210853 0.7619244 -0.47117668 -0.5475037 0.91513497 0.49902678 0.7499382 -0.3851987 0.37604797 0.7193331 0.5516486 -1.1115651 0.054767624 0.5063212 -0.28551072 0.36633492 -0.4132141 0.8244126 -0.47792763 0.40019932 0.34647766 -0.23306414 -0.59422946 -0.20762247 -0.32388675 -0.6296929 -0.7335648 0.7197459 1.1268103 0.63636696 -0.6660121 -0.2109501 0.10738767 -0.17143804 -0.45194128 -0.34056544 0.69265676 0.38801658 0.4374436 -0.013641469 0.6315342 0.4153156 -0.8374591 -0.3257811 0.5929142 -0.22639817 0.8410143 0.6810974 0.4698767 0.8682606 -0.28925616 -0.4819795 0.14173391 -0.3487925 0.14323294 0.58325315 -0.050257113 0.82001996 -0.6920692 0.68823564 0.18733068 0.298787
289	0.26563722 -0.20881651 0.12576129 0.62952924 -0.41526306 -0.5751183 0.3680084 0.5913105 0.619046 -0.44520804 0.26188564 0.5185224 0.4150988 -0.65309787 0.3024472 0.2269744 -0.31024528 0.19706063 -0.17691061 0.3467009 -0.24443474 0.30872393 0.6987554 -0.119195975 -0.25679627 -0.25161153 -0.290403 -0.29991645 -0.5070338 0.56590885 0.61714864 0.70687306 -0.47467634 -0.401836 0.5376601 0.24366842 -0.51759064 -0.29662776 0.9306966 0.61452806 0.31495434 -0.34798327 0.6173252 0.68601114 -0.7694242 0.004451148 0.6971186 0.19200364 0.9206574 0.5901048 0.5920639 0.940683 -0.4155798 -0.43584356 0.40633368 -0.30094552 0.3703457 0.54540944 -0.073957205 0.560568 -0.6546925 0.60182834 0.50146246 0.4552263
273	0.43652 -0.19062741 -0.25175855 0.1759839 -0.4883217 -0.76562434 0.28004542 -0.15837345 0.2340898 0.13501479 0.19880491 0.903567 0.60050666 -0.60098714 -0.14202443 0.6816924 -0.13524015 -0.5780159 -0.44822407 -0.103319526 -0.64524204 0.33729753 -0.28138056 -0.6215295 -0.5792596 -0.3509631 -0.44543856 -0.6978537 -0.78909016 0.96072376 0.44658366 0.32499877 -0.42832327 -0.5926525 0.12931924 0.024617448 0.45023578 -0.7240648 0.27687067 0.26798782 0.19320177 0.42542735 0.22072491 -0.29705882 -0.13288032 -0.0018824451 0.26508304 0.041384157 -0.11386306 0.49255943 -0.033572942 0.30105448 -0.14209422 -0.7049114 0.41570407 -0.112854704 -0.3773576 0.6320641 0.24886031 -0.23920226 -0.41557783 0.5275421 -0.023346849 0.5144961
286	0.6387781 0.08776216 0.043900535 0.5790217 -0.5987918 -0.61844146 0.44307858 0.80259037 1.0817162 -0.6476962 0.83161896 0.54708344 0.4024726 -0.7280483 0.36759558 0.51017535 -0.62790763 -0.28965694 -0.18591473 0.44982237 -0.37467906 0.5447519 0.735051 -0.6538509 -0.5351969 -0.5991461 -0.5092828 -0.05052696 -0.46291134 0.76259065 0.72249675 0.71220887 -0.42304695 -0.8610599 0.6316545 0.81875825 -0.7225808 -0.12198135 0.4865357 1.1001995 0.1664726 -0.27384296 0.3587525 0.6612494 -0.7891226 -0.060692042 0.70414317 0.059466034 0.5628286 0.8718082 0.63446283 0.5593599 -1.1741682 -0.35688096 0.49126667 -0.25365245 0.31638786 0.3718664 -0.034646712 0.48191053 -0.5874836 1.1735892 0.68931973 0.53169626
315	0.7845607 0.45629254 0.28897962 0.72906244 -0.5105081 -0.3519305 0.14448728 1.0587666 0.4107087 -0.5220688 0.08921388 0.09840101 0.49225137 -0.5748338 0.46256572 0.5855581 -0.24587512 -0.46881062 -0.21202528 0.27758184 0.09639144 0.4286142 0.5758949 -0.13230325 -0.8381601 -0.5765848 -0.35592917 -0.6742993 -0.144844 0.36240372 0.1906323 0.924456 -0.57910556 -0.34227815 0.008744419 0.5582897 -0.23793724 -0.23511162 0.4252018 0.14541861 -0.069091745 -0.61251616 -0.23567237 0.6330522 -0.41606623 -0.06106209 0.4217527 -0.5403772 0.012906916 0.78438926 -0.19937623 0.42699936 -0.822304 -0.09069422 0.40896267 -0.5162568 0.5277111 0.38790864 -0.61900336 -0.43253168 -0.33823252 0.384632 0.59865665 0.008337349
295	0.59481174 -0.124472424 0.2021521 0.13541335 -0.15169817 -0.86916333 0.27228108 0.10753186 0.020854235 0.24061994 0.448299 0.6689043 0.25092375 -0.5268552 0.0045867413 0.17203593 -0.24322179 -0.19909486 -0.16192596 0.3433625 -0.38259137 0.2830554 0.015968602 -0.34675193 -0.18703124 -0.03867869 -0.31466812 -0.65051997 -0.736608 0.70131236 0.5937129 0.18433961 -0.5851822 -0.34563124 0.11177279 0.12425038 -0.076042905 -0.4798302 0.43150482 0.2505366 0.21522394 0.19970822 0.09396458 0.09924418 -0.1805566 -0.044683978 0.19265485 -0.0050912015 0.016097914 -0.11518883 0.3816269 -0.19431959 0.42264986 -0.5302523 0.07368407 -0.24258834 -0.07683578 0.48710388 0.047902983 0.27127498 -0.2615605 0.4698093 0.3222457 0.6127075
308	0.25120676 0.18291393 0.63593656 0.36348638 -0.18832538 -0.41320103 0.1469852 0.40816653 0.029251378 -0.1808668 0.28028613 0.3548658 0.32362327 -0.21652918 0.65184927 0.062173173 -0.28088355 0.22917141 -0.044194303 0.16067362 -0.09975661 0.1349681 0.71485543 -0.24422327 -0.2481159 -0.18062507 0.063085616 -0.10119082 -0.011052351 0.23361781 -0.05450751 0.3007825 -0.08166229 -0.3614329 0.43911168 0.44421273 -0.74243736 -0.18732919 0.22668132 0.24759012 0.15684947 -0.7226406 0.12470871 0.6592025 -0.12538019 0.260331 0.27376127 0.1327673 0.047928233 0.006346844 0.37480772 0.006911423 0.295763 -0.40737152 0.327172 -0.099964276 0.70438147 0.3613512 -0.7302921 0.29215267 -0.086486004 0.110903725 0.10358691 0.2630071
311	0.45199257 0.66968167 0.365584 0.67519325 -0.11607812 -0.375991 -0.038222373 0.7929106 0.12231292 -0.6536728 0.4210642 0.011385858 0.4111239 -0.11081368 0.63460064 0.12782794 -0.32688954 -0.5140527 0.32382506 0.03230258 -0.35086232 0.38439113 0.6866937 -0.11691992 -0.4756959 -0.47485366 -0.4907013 -0.10778439 0.016985908 0.13022551 -0.14171724 0.24746105 -0.2151011 -0.22992963 0.15817538 0.5532834 -0.50257534 -0.1100063 0.37448448 0.355821 -0.060019795 -0.7522151 -0.16996618 0.7232107 -0.68357056 0.09767203 0.38393083 -0.39853588 -0.015350323 0.36210293 0.11245796 0.27078825 -0.748124 -0.14125401 0.50999916 -0.26467532 0.66372216 0.37998444 -0.53492486 0.09436333 -0.4703284 0.4142193 0.54061484 0.017147437
310	0.5225111 -0.3533997 0.44249246 0.42484146 -0.5944835 -0.40520406 0.3144413 1.4599746 0.5068091 -0.45957404 0.58315253 0.28337738 0.09772648 -0.55720884 0.34063458 0.42367715 -0.3232963 -0.20250486 -0.31919143 0.55519503 -0.22282511 0.14396957 0.66847575 -0.29965252 -0.8515676 -0.7699419 -0.60254717 -0.2799242 -0.27833265 0.33880705 0.49675512 0.2008141 -0.2516762 -0.24580348 -0.62349206 0.3582166 -0.6711352 -0.21736395 0.39425534 0.1749677 -0.25057858 -0.5960208 0.12828285 0.72422415 -0.74011314 0.10691179 0.5024846 -0.41824403 0.33200815 0.8738339 0.42658767 0.1571006 -0.87210006 -0.34660548 0.2874904 -0.33668366 0.60018235 0.14799136 -0.39668882 0.2126485 -0.27130485 0.18143266 0.21404779 0.41715127
276	0.6006605 -0.018247992 -0.21659014 0.07144442 -0.25418615 -0.9685399 -0.09116137 0.26913118 0.29497433 -0.11271311 0.46471834 0.81640804 0.10745916 -0.4472813 -0.3715957 0.5891806 -0.43517566 -0.40669253 -0.2846377 -0.081606604 -0.3698523 0.5369967 -0.42399353 -0.2427252 -0.5398222 -0.49964696 -0.7293009 -0.4080277 -0.59962124 0.82173693 0.020291314 0.21198656 -0.3782066 -0.37764633 0.14782092 0.2836464 -0.26217538 -0.7751621 0.7498895 0.95856625 -0.17220432 0.6458651 0.18734095 -0.45091566 -0.044680595 -0.26235667 0.36478215 -0.2894504 0.16699204 0.6617441 0.334069 0.3695643 0.2388783 -0.49077535 0.23750547 -0.30468062 -0.48212877 0.49332845 0.36113715 0.4915084 -1.0335844 0.6763041 0.64966166 0.7614235
284	0.42013946 0.22612324 -0.38575026 0.31852114 -0.24472177 -0.73629034 -0.1279495 0.44556263 0.25166348 0.20224966 0.1574139 0.8072935 0.2175672 -0.5333574 -0.36257178 0.14904001 -0.3058957 -0.107862815 0.09254265 0.48963398 -0.31912357 0.553667 -0.50166136 -0.038471088 -0.26046866 -0.41958058 -0.59898186 -0.4480083 -0.6044673 0.8576368 0.34597105 0.15160316 -0.24089676 -0.13607895 0.21398577 0.104038805 -0.20281133 -0.5261697 0.72412664 0.4786359 0.041170344 0.5843021 0.46584624 -0.48377615 -0.49115556 0.12031443 0.54993635 0.17187968 0.24596615 0.22167715 0.19781522 0.25455493 -0.04322969 -0.4094876 0.2742665 0.02368544 -0.49836087 0.32509446 0.4597769 0.18635084 -0.5851821 0.30973515 0.5016407 0.6029704
300	0.78519744 -0.004746683 0.34157133 0.93920827 -0.7033063 -0.7568019 0.5208839 0.94209003 0.5419343 -0.37903658 0.43978375 0.50059557 0.75390255 -1.0731468 0.33183154 0.4136092 -0.32400203 0.0947207 -0.5574698 0.76145387 -0.35586172 0.62016594 0.6573386 -0.62751126 -0.6778792 -0.39280692 -0.25219312 -0.93533677 -0.55671257 0.7531282 0.7998123 0.6349048 -0.40845782 -0.3506031 0.18261243 0.612988 -0.8457443 -0.57822526 0.57595843 0.5180661 0.2593705 -0.42578384 0.5226798 0.52949977 -0.7420066 -0.28926864 0.8611382 -0.0667354 0.6461482 0.74864054 0.32884943 0.5445752 -0.23538868 -0.61736023 0.2765173 -0.692707 0.5166019 0.4629295 -0.4648799 0.43933165 -0.75832176 0.4754085 0.53005344 0.34557503
306	0.40040076 -0.23010127 0.33152837 0.7554077 0.0904624 -0.385762 -0.08747112 0.3796482 0.17927012 -0.24396555 0.4839251 -0.057634942 0.5307566 -0.27419013 0.63598114 0.071891814 -0.6709387 -0.8049305 0.25658387 0.34572086 -0.59341574 0.34595972 0.88095766 -0.31267798 0.23400506 -0.77003574 -0.35116428 0.24148571 -0.040928416 0.2696411 0.14593855 0.11888321 -0.61235225 -0.606605 0.34315795 0.62604684 -0.74146324 0.24599254 -0.30938745 0.48484612 0.6860637 -0.6216966 -0.30152136 0.7441003 -0.417657 -0.023571592 0.3863424 0.25821733 0.5177469 0.13320878 1.0228965 0.28139842 -0.7348866 0.08363983 0.70344526 0.45266843 0.5140261 0.26282355 -0.26309517 0.35197443 -0.3521369 0.57304806 0.46555796 0.36718294
293	0.6247036 -0.08882326 -0.07246484 -0.0036952943 -0.24649377 -1.004976 0.027967721 0.03253265 0.30677092 0.10733016 0.386366 0.8592926 0.07620159 -0.41288 -0.13436231 0.47045648 -0.47303483 -0.35539687 -0.2626109 0.081727274 -0.68139464 0.63275427 -0.07360293 -0.34122884 -0.26436988 -0.3850392 -0.7180266 -0.4379811 -0.84108484 0.76862806 0.40067688 0.31130806 -0.195306 -0.30698037 0.21030116 0.20288989 -0.088114426 -0.56320626 0.49099606 0.38731405 -0.037408985 0.31410518 0.22211963 -0.094512 -0.05798693 0.32425785 0.19725074 -0.13333958 -0.08319532 0.26505575 0.29082012 0.3009048 -0.082548715 -0.45315146 0.35713497 -0.023909733 -0.16460314 0.41336665 0.19996852 0.08881277 -0.7678715 0.65511143 0.28552312 0.5846195
282	0.73306745 0.083480924 -0.24995348 0.28997108 -0.48149875 -0.866484 0.067569084 0.73930174 0.32488424 0.47821534 0.23108909 0.8490294 0.22051412 -0.6557802 -0.42822796 0.43800557 -0.18431157 0.09642543 -0.14304523 0.37949556 -0.23073392 0.34382758 -0.45405027 -0.13432546 -0.119751334 -0.34980106 -0.48710102 -0.84276754 -0.7630367 0.88590705 0.5810354 0.31966236 -0.2631418 0.023157183 -0.13635948 0.2942574 -0.13376749 -0.5922421 0.5816685 0.5193836 0.16824135 0.6174329 0.33359593 -0.35128403 -0.3185131 -0.15410316 0.4658634 0.10306381 0.23559433 0.56120425 0.21271855 0.008479692 -0.10319357 -0.24851066 0.1618306 -0.03195411 -0.5272543 0.20209992 0.3303634 0.042311452 -0.6548872 0.5782435 0.2831737 0.5499413
